dmanum,week,ex_loy_kc_reg,ex_loy_nkc_reg,ex_nloy_kc_reg,ex_nloy_nkc_reg,new_loy_kc_reg,new_loy_nkc_reg,new_nloy_kc_reg,new_nloy_nkc_reg,ex_loy_kc_final,ex_loy_nkc_final,ex_nloy_kc_final
517,12/21/2015,5918984.335,598821.3197,2471829.645,479918.0191,13152.72057,14949.5,305639.4,181615.0888,2443229.98,273033.22,1067756.29
517,12/28/2015,1463894.923,205682.1247,420233.5279,143242.1295,2793.926144,6960.173326,35712.43002,60475.95803,581630.91,87399.38,179483.23
518,10/26/2015,1075515.355,155216.7142,268424.0433,84479.30502,2496.940003,3940.619997,25008.84001,38336.4367,518451.83,80218.03,144257.27
518,11/2/2015,929263.7386,152692.3662,334983.0911,100944.8333,1826.530006,5022.990003,24122.02002,46516.19668,468948.55,78393.95,183238.27
518,11/9/2015,2567027.689,183497.8363,936132.5647,125900.2475,4470.390009,5906.778569,42364.33268,55624.7992,1063433.61,86600.54,407744.2
518,11/16/2015,2250019.347,217562.7806,700023.5592,138165.1173,3700.040005,8221.519998,36932.07997,57051.89082,943622.2,98223.7,313086.25
518,11/23/2015,4872925.591,731708.6832,1501766.82,530932.1026,15089.6535,39083.67993,168161.0863,318942.7707,1860462.17,291337.46,594688.96
518,11/30/2015,3839643.847,611770.4939,1219196.847,458170.5253,3249.514987,15841.93003,78314.50514,208068.1637,1364498.15,208868.13,478116.52
518,12/7/2015,3037157.453,259841.079,1195714.256,238124.4295,6006.251748,6006.794992,71355.49004,110252.6925,1250561.28,113879.72,508302.6
518,12/14/2015,3874475.123,378752.8566,1576087.013,314641.9075,4649.729999,11101.81571,108909.5148,136163.5333,1590432.59,168988.12,667532.98
518,12/21/2015,2818498.631,297596.2355,1215479.382,256403.8992,6339.656667,8044.076672,135341.5777,86350.78331,1155600.36,132263.85,515067.46
518,12/28/2015,750597.151,113527.7716,216185.4589,70923.67411,506.98,3510.763346,21830.75132,23397.52066,293660.56,47595.26,94443.06
519,10/26/2015,501196.8931,95534.05005,121386.1494,53300.29003,1377.490003,2029.489995,14577.86,29721.39665,243699.75,50738.57,64121.66
519,11/2/2015,466950.4062,86280.6552,135266.5057,63209.39117,917.62333,2347.930006,19342.20002,17435.965,243485.81,45413.4,75907.92
519,11/9/2015,1197113.566,119396.905,325059.0972,78389.93709,2984.133995,2877.940914,25595.86996,37068.55779,511726.55,57577.99,145623.28
519,11/16/2015,1091822.183,134120.3366,278597.3463,87262.339,1185.990002,5778.690016,26145.30001,29203.35998,468107.48,60374.62,127384.07
519,11/23/2015,2118184.462,410591.6777,595945.6237,275252.7653,6060.840019,15993.08722,106304.0265,172074.4655,844730.93,162012.48,243060.5
519,11/30/2015,1849079.828,350726.0893,465170.8602,226716.3731,2983.733332,11746.03305,43358.25005,114647.8272,678507.2,131311.76,186381.51
519,12/7/2015,1534882.503,172174.917,455034.8957,141672.1916,1699.820003,7294.770008,40642.51447,61828.43248,629749.74,75557.42,201423.62
519,12/14/2015,1848220.634,222903.7013,634060.9231,149510.9112,2617.469995,6981.352491,75720.70003,94567.11499,781940.68,107070.93,270716.7
519,12/21/2015,1435966.933,195548.2825,504173.9704,131319.353,1898.800009,5125.86001,81959.24499,47799.7011,600154.95,85973.77,217270.47
519,12/28/2015,359280.117,64358.28815,94520.79168,38005.84601,1800.460013,1030.1,10888.57,17984.85585,141333.85,28266.02,40770.82
520,10/26/2015,250581.6418,38404.72788,77142.33495,27392.62165,171.910001,1656.669999,7433.740004,13157.65999,122778.74,19345.54,41820.38
520,11/2/2015,234466.9637,33389.18036,92310.73362,29664.36999,662.5,1026.010001,9503.394995,16558.88999,120010.01,16807.54,51908.61
520,11/9/2015,624318.2574,54913.67046,244707.936,38663.28747,714.57,2173.730008,17628.61004,18585.48917,262302.82,26170.47,106640.75
520,11/16/2015,518940.1368,59920.93835,172122.1229,43583.22221,2164.309996,2442.144748,20460.18001,17818.79951,220725.6,26755.53,78817.75
520,11/23/2015,1175676.972,210585.5181,428607.1171,162327.5144,6469.533664,17416.51112,79099.22062,138187.6677,459602.31,81100.03,172736.12
520,11/30/2015,937059.8597,149187.8278,325324.0036,119943.3697,1440.949999,6281.619997,24617.87,77245.44599,340729.27,52343.19,127053.12
520,12/7/2015,776516.122,66786.43143,318034.6774,70635.01733,432.97,4290.604997,28600.04324,34008.85355,327802.82,28796.51,138942.44
520,12/14/2015,983838.0812,85675.67755,420797.4582,82224.25471,5654.750006,4134.590008,35803.62333,49760.80502,407299.32,40378.65,180265.3
520,12/21/2015,735264.7353,77289.32332,338825.8221,61954.77568,2676.859998,3082.108341,47563.50993,31160.78,302515.93,35103.41,144078.37
520,12/28/2015,180582.0838,25166.08956,54267.36834,17155.6585,102,1092.169998,11382.05333,7809.718895,72984.32,10164.51,24036.81
521,10/26/2015,2102154.202,292517.393,388489.4652,72411.56658,4114.800015,8330.968183,42933.56997,45315.43332,1015557.58,154377.06,202838.66
521,11/2/2015,1789963.034,272193.4782,466946.109,71893.21331,6489.56,7074.749998,46199.5425,39388.47334,899940.46,143929.77,257178.18
521,11/9/2015,4920046.815,350664.3299,1329992.711,94437.99728,10846.20001,7991.014991,68451.45113,62443.61597,2082400.8,172962.72,579585.1
521,11/16/2015,5244412.754,425153.1612,1207514.705,106387.0252,14130.52749,21293.71,67035.19876,57742.03999,2213055.4,197325.14,523535
521,11/23/2015,8799842.822,1170644.316,1725858.292,360987.9707,26135.99343,42589.93357,199870.3967,278999.416,3393378.81,466936.32,689732.3
521,11/30/2015,8098308.737,1060395.255,1825029.127,344909.6665,8350.485003,28292.27809,104752.6599,248831.9645,2968741.49,382281.69,723939.5
521,12/7/2015,6601213.458,556254.1295,1824518.424,177748.4525,11667.78,10804.40999,104238.09,128891.858,2710336.46,249376.77,775100.66
521,12/14/2015,8603501.692,810158.0374,2451406.511,210411.0589,17162.02425,28654.14831,168036.6909,162232.5969,3510672.03,368668.65,1017656.18
521,12/21/2015,5321453.063,592263.0208,1553270.345,157398.15,20714.86001,22620.00999,205140.22,96365.13667,2189508.93,268575.25,655205.14
521,12/28/2015,1418087.067,212222.0506,297297.4328,50611.12833,3307.68001,7422.903998,25504.05999,23550.45266,555156.97,92459.6,126110.34
522,10/26/2015,221989.8173,37929.68135,66454.42999,25889.10001,217.98,1871.36,7513.080005,11017.03095,110285.1,19432.53,34854.88
522,11/2/2015,209481.8152,30862.50468,85163.62702,25721.60002,666.350006,1947.769993,6734.040008,9604.784993,110152.08,15694.88,47186.42
522,11/9/2015,543502.2746,46182.48811,212133.6875,45844.45844,1591.659999,1023.050002,13962.78999,18466.06667,230217.58,20777.86,94513.55
522,11/16/2015,435833.9792,52314.10181,150322.3469,29783.60916,976.78,3032.119996,19190.55998,11693.91999,191395.3,23687.83,69807.81
522,11/23/2015,1069301.887,185948.439,383796.993,220084.2061,9249.86167,9106.254996,58231.82101,102006.6516,417335.05,73584.21,156243.18
522,11/30/2015,798862.1315,148735.8237,294522.0053,121542.5522,1271.810004,6570.253327,22887.52001,55895.57394,290583.46,52438.52,117506.05
522,12/7/2015,664353.2848,67262.07501,293417.4432,64718.43632,3713.820004,521.529998,21081.70199,27949.79665,281852.3,28536.16,131800.53
522,12/14/2015,867979.8276,82297.60164,397807.5818,73907.30335,2547.23249,2624.419993,41305.07536,39060.81001,362113.27,38755.05,170348.27
522,12/21/2015,628431.8577,68841.50505,297196.5046,62577.54997,1994.969992,2768.96333,42896.09999,23837.85336,268664.39,31627.8,131008.34
522,12/28/2015,143222.4786,28144.92828,47342.45,15972.79546,183.979998,806.449999,3049.859988,6306.680903,58058.4,11778.5,20719.8
523,10/26/2015,515342.0999,53936.60902,146853.2584,52438.82198,686.16,1606.339995,17010.96001,22120.23333,260195.81,29453.42,82677.26
523,11/2/2015,466243.3751,52257.91532,172246.9181,47040.00284,1430.930006,1428.160004,22594.68999,25110.80001,241834.1,26604.13,100625.63
523,11/9/2015,1306145.929,68960.76751,463163.7766,62556.40032,1220.570005,1774.830001,28484.31498,34706.85002,559366.45,34048.95,209579.5
523,11/16/2015,1079792.925,81283.64653,350323.5237,64425.36831,488.95,2774.340011,23007.75001,28020.055,466809.32,38638.35,157760.02
523,11/23/2015,2326620.746,343054.5925,790478.525,281523.8893,13230.84131,24925.36806,89991.07539,189164.4194,914185.71,135975.52,322723.52
523,11/30/2015,1867698.778,239604.4897,663319.1347,235049.5716,3922.019527,15119.24143,50176.8952,142468.7167,674579.74,79486.44,264256.38
523,12/7/2015,1532996.305,104978.5528,637927.7768,124982.9052,2384.769982,3559.56,53271.8467,75746.17605,651223.53,48457.4,285428.22
523,12/14/2015,1655328.03,117537.0783,704899.2349,102611.1173,6053.55624,3461.259996,68406.90853,62228.17423,700803.71,54727.99,313029.15
523,12/21/2015,987099.1359,86811.75489,437953.8712,81592.57458,3666.240017,2447.820004,63578.98998,46034.26332,418143.14,40943.31,194017.06
523,12/28/2015,310330.4466,41431.36469,93685.25723,26560.87331,489.95,1949.870004,6811.460009,14987.935,126892.94,17578.83,43543.03
524,10/26/2015,4999943.333,704320.1558,1434661.388,455711.2084,7707.309988,18235.7357,125490.4445,196286.9826,2470737.76,370437.42,778466.67
524,11/2/2015,4544988.865,679778.1626,1548372.935,489608.5667,10393.27233,23375.40499,151261.7217,221529.6255,2334020.15,354269.58,855202.82
524,11/9/2015,11118260.06,893651.375,3826919.196,578005.4628,14525.87833,26215.91361,222484.0993,242662.7984,4677529.19,422670.89,1688458.94
524,11/16/2015,10264375.67,1040697.293,2989172.173,641372.8146,17177.2,47399.93076,180181.4142,263317.1276,4365382.87,466760.27,1339456.94
524,11/23/2015,21279949.27,3315030.782,6890452.856,2373809.626,69634.05381,148882.3237,799629.466,1406336.778,8316123.1,1308549.72,2754045.11
524,11/30/2015,17075376.09,2666673.208,5190750.168,1893032.548,23365.186,70726.53475,296686.8017,894042.1877,6130060.35,926739.6,2027670.76
524,12/7/2015,13781666.71,1184904.709,5071903.669,1061030.829,15331.26997,23404.87501,334682.3939,467267.9825,5713127.46,531994.61,2193549.65
524,12/14/2015,18623549.12,1863679.219,7136645.726,1354441.379,28502.03937,55197.79004,519089.0369,592112.4077,7660498.15,835903,3042238.72
524,12/21/2015,13950434.42,1395603.576,5714764.55,1125410.686,29893.21672,42226.40327,640635.0894,408547.0038,5795784.5,632833.97,2472292.6
524,12/28/2015,3283999.203,453109.2215,965325.1548,317782.7223,5251.910006,11268.165,119041.56,120652.6697,1332983.58,194989.26,428012.84
525,10/26/2015,91903.88996,15805.94001,30599.90184,8132.996662,354.789998,502.822499,5553.230009,6868.630003,48421.77,8893.7,17275.83
525,11/2/2015,81455.86878,15455.04001,32369.85802,11989.18999,1112.780002,1002.119995,4469.810002,6086.342496,44637.81,8770.7,19160.96
525,11/9/2015,219249.6432,20679.69799,76625.37704,13946.23335,363.54,1225.389992,5855.790004,10095.28101,99022.49,10261.23,35707.54
525,11/16/2015,177132.1785,20475.69002,61529.97491,15104.77001,1417.887143,1209.584998,9904.00999,12140.068,81988.49,10334.57,29277.55
525,11/23/2015,524366.5865,106729.1193,155263.4018,82002.81814,3954.076012,8658.211146,49795.70749,61148.12748,203505.79,41896.58,63577.66
525,11/30/2015,351848.9761,72187.52554,119421.8601,60182.15834,2242.739996,4976.844995,16593.70334,34874.82157,131452.81,23783.37,49597.99
525,12/7/2015,292223.4899,33300.67647,121750.2558,29110.19837,1786.830001,1078.556666,16372.22498,22597.33499,126131.07,15061.24,56865.21
525,12/14/2015,385312.71,52181.46003,153842.8364,38927.96997,881.149996,2791.669996,28487.98951,27805.34448,167751.23,25684.14,69771.09
525,12/21/2015,292962.0484,35171.41665,136171.0233,28461.79334,1788.909999,754.89,30055.07001,14531.58,130064.94,16966.93,63777.19
525,12/28/2015,72772.48596,9243.340003,21091.83665,8917.249994,329.89,277.93,2774.880006,3603.98,28077.12,3986.01,9801.08
526,10/26/2015,265949.2778,20149.21071,74193.09129,17353.87002,50,1073.139999,5318.440015,4915.919992,124298.31,10004.97,39065.11
526,11/2/2015,227614.4645,15416.92715,79530.07318,17319.75457,0,508.839999,5477.269998,9339.778095,112571.37,7852.51,42077.08
526,11/9/2015,766443.576,23880.91363,275019.3327,22875.89003,2126.169997,681.790004,8611.230014,10406.12,310106.68,10936.77,115394.93
526,11/16/2015,639268.5277,32398.14001,187265.1993,27763.28396,2272.86,1951.840004,6777.009992,9141.126669,263058.68,14470.18,81675.35
526,11/23/2015,1201740.482,118358.0663,379153.5001,119651.8541,5593.157507,5284.602007,30842.59166,53789.43176,459435.66,45001.24,145580.92
526,11/30/2015,1015745.785,98677.12867,315566.8189,86671.40121,961.989999,6850.049991,15133.36476,44925.55,356203.76,32986.4,121544.6
526,12/7/2015,839567.4255,35877.21002,331952.2895,56851.78506,244.969998,2054.760003,23026.38401,18266.44998,335868.51,15208.39,138925.25
526,12/14/2015,1004375.685,50252.25504,415371.9026,49794.00998,361.920002,814.919999,23581.98,22850.2619,397983.11,22518.53,174325.86
526,12/21/2015,615532.9404,35174.08045,240985.2753,44883.73,622.010002,263.949999,20992.63,12600.29999,245515.06,14517.17,98955.46
526,12/28/2015,196710.8171,16623.53417,55485.53831,16663.74866,0,623.95,2195.409998,5127.404288,73202.6,7626.31,24171.03
527,10/26/2015,4701655.826,921883.9513,1007672.592,322417.3019,7111.100009,15537.3977,56211.41165,98067.52471,2296974.14,490393.87,532227.52
527,11/2/2015,3938829.639,866150.2898,991602.2383,301763.2205,6779.709996,16649.29001,66797.54003,82360.31523,2001398.23,455237.77,543325.38
527,11/9/2015,11381623.73,1000718.186,3163428.608,367472.6851,11189.41001,18998.79665,100616.3101,98598.51963,4739197.36,492014.5,1361754.96
527,11/16/2015,9851401.627,1205451.341,2451473.997,444560.4456,20542.19282,33495.42004,93813.40999,107203.8365,4158432.08,556324.65,1063464.67
527,11/23/2015,20778241.08,3725016.681,4843481.25,1496540.489,59236.65714,97087.87067,495044.9177,520899.7736,8040042.53,1472341.17,1922035.73
527,11/30/2015,17323938.83,3151909.795,4273889.098,1298856.403,19321.05167,57082.36793,151256.6684,366361.8664,6190173.46,1122427.72,1654835.42
527,12/7/2015,13028215.74,1569867.199,4035050.896,763307.9244,11252.98999,23159.9393,170261.7594,215208.5362,5383311.66,706975.78,1707537.7
527,12/14/2015,17009217.44,2236141.106,5338819.359,911654.4309,29804.7446,52209.62301,286854.3077,286585.4155,6915433.66,1019929.92,2216490.48
527,12/21/2015,11901228.17,1907441.583,3924110.764,820425.6677,34069.35995,44015.94001,326490.0987,225465.8895,4921622.36,874811.04,1654071.72
527,12/28/2015,3359329.384,694962.3406,792673.5539,228713.6451,6536.659971,17490.89001,53376.53999,56582.28483,1331747.36,305265.22,334328.36
528,10/26/2015,1174579.679,174445.9851,335357.4429,87046.0367,4638.049994,11227.57002,51612.57,93963.36334,592316.81,89329.98,186634.71
528,11/2/2015,1172093.946,184255.5636,404797.3414,99259.75495,3228.449992,8469.160031,68636.4367,98202.50015,611860.24,96598.23,226990.26
528,11/9/2015,2448567.575,226644.4174,839455.7141,109428.5436,6488.930006,9783.110016,87065.16001,123301.2418,1063575.41,108128.6,376432.15
528,11/16/2015,2306212.736,265477.6327,680204.2504,130805.1054,9755.149976,15199.73668,101789.9472,124837.885,1020631.38,126538.98,315309.29
528,11/23/2015,4784085.728,783590.3807,1556363.745,422556.7024,40134.05195,45738.10396,367262.6623,588019.5654,1968591.6,329808.52,666418.18
528,11/30/2015,3965173.446,679428.7368,1202076.963,411421.4805,9595.437779,33794.31576,155059.2518,460236.9602,1497969.92,248018.83,489557.02
528,12/7/2015,3338870.751,341538.2911,1202902.619,217110.3404,8574.386676,10786.16584,145702.1401,229709.6151,1427979.03,149524.61,536251.81
528,12/14/2015,4916939.934,493783.7604,1759077.401,252529.1558,17109.07001,25863.78655,246020.002,303792.5795,2086329.88,225133.18,775026.21
528,12/21/2015,4077645.95,426654.9325,1562175.223,205742.2638,15300.38998,18859.61002,272578.7006,206166.3941,1772385.58,193963.59,702776.95
528,12/28/2015,867902.9413,138755.9649,309130.6717,62108.38834,2324.909993,6524.289984,52436.70992,49687.51581,375861.47,59270.29,147886.24
529,10/26/2015,2087989.54,244136.1522,529607.7252,174663.951,2496.146667,6514.116663,40223.29994,55095.58168,998074.71,126817.48,283307.04
529,11/2/2015,1808693.567,239691.0443,591620.907,166045.5983,3707.259999,6792.50001,37042.16,62674.90935,910002.97,125491.32,325993.23
529,11/9/2015,4992872.556,285484.3876,1724780.872,200652.8418,3507.570003,11640.55303,69747.80716,72055.45639,2103581.81,137379.43,761148.23
529,11/16/2015,5078856.217,372241.2429,1524254.803,242254.1169,8276.898003,20701.49998,57224.50664,86282.64669,2131092.89,169584.92,665597.63
529,11/23/2015,10097755.06,1278863.007,2873879.37,903473.8027,27270.2184,42589.65914,297889.8928,407958.1725,3874718.22,492701.08,1126018.21
529,11/30/2015,7979088.516,1050787.479,2450436.367,729500.6575,7313.419983,29632.19498,96409.67967,278063.9254,2790241.18,352569.2,938764.07
529,12/7/2015,6376153.459,438014.6528,2400100.807,379200.2487,7429.323715,11438.54801,96191.16823,125827.6087,2584837.56,189957.95,1011709.39
529,12/14/2015,7583303.27,605792.7599,2980511.159,467674.6833,15308.04249,17745.31019,163536.8163,175579.5686,3062999.31,271238.15,1232410.09
529,12/21/2015,5200057.574,473114.7704,2113378.987,380459.9923,10643.33,10429.33252,211760.33,110190.415,2090364.51,209330.67,875135.66
529,12/28/2015,1604424.613,210493.3464,439076.7938,135505.9335,1569.760007,7382.044782,25929.28999,37499.93524,601294.73,90409.72,181556.76
530,10/26/2015,253577.1473,78962.69286,59359.02001,28812.39001,397.926667,2342.520003,3779.12,12435.26,130554.02,42264.77,33016.57
530,11/2/2015,215592.3711,59009.57666,65655.35568,27710.06003,829.47,2145.769978,7025.700003,13722.73054,115208.52,32678.57,38304.83
530,11/9/2015,610786.19,93960.84303,183838.65,42047.38514,1767.687496,4856.42,12323.42998,17298.3075,264327.03,45223.95,82706.58
530,11/16/2015,496156.8593,96494.44084,138210.257,48362.61748,2049.680006,2857.262858,10777.08001,23567.71,219073.21,45549.61,62624.44
530,11/23/2015,1400419.911,367382.1338,383017.6806,153851.755,9808.500015,14093.72527,59169.36923,114590.02,549971.41,146550.61,156179.11
530,11/30/2015,998423.1215,273598.3731,292557.6533,135028.6229,1046.930001,8416.215716,22225.5358,70018.68667,363541.15,97340.02,111120.03
530,12/7/2015,761226.7677,132401.9933,254456.4617,77533.09002,2386.550002,3131.640004,21980.79667,27576.72001,323379.25,61292.95,112751.16
530,12/14/2015,1028073.557,167284.9258,348927.2701,88813.63167,2740.189999,5774.669426,27462.90332,41542.90073,440655,77996.39,153596.86
530,12/21/2015,808354.7641,144998.5008,278817.2711,83377.18739,5082.940006,4529.780012,46327.06998,28969.35999,347766.21,68193.13,121726.79
530,12/28/2015,195498.0161,52158.36833,50001.90326,20780.28336,114.99,1810.532853,6835.51,10997.43668,80771.3,25238.7,23580.17
531,10/26/2015,305830.1448,40980.25511,103405.6925,38976.48997,781,2157.66,15395.26001,19039.62502,147068.95,21870.26,55209.27
531,11/2/2015,271133.9881,42236.14832,112872.7772,44000.62998,675.576669,3137.219999,12643.89144,21427.92498,136635.41,22604.36,62356.15
531,11/9/2015,825099.9772,62347.9612,319871.9028,51020.21022,1690.439995,4124.445,20604.41335,26303.38587,340748.35,29481.96,137051.89
531,11/16/2015,687393.6639,61506.02066,243533.958,64676.35759,2701.646667,2477.18999,18260.48002,27326.12523,290474.33,28636.22,107978.28
531,11/23/2015,1578606.954,260797.5814,575233.5812,253619.3032,5235.280008,18762.20968,95038.87163,158709.1126,592268.05,98397.86,223150.31
531,11/30/2015,1223485.183,197504.9496,437162.3122,194805.7258,1761.373336,10556.53808,32384.49999,92867.22303,432686.46,66120.87,168633.93
531,12/7/2015,879826.8834,78093.55168,416855.9383,106731.9283,1742.460004,1511.470001,30837.1,42481.60003,360445.8,33812.07,177278.75
531,12/14/2015,1101347.375,91661.98204,567051.9105,121839.4675,4571.362233,3082.249997,50312.49998,52392.74522,451004.23,41278.19,239172.08
531,12/21/2015,756834.662,68475.88418,379703.0714,94927.26997,3182.239997,1260.13,48735.41999,31521.93591,301538.44,29583.24,160090.99
531,12/28/2015,220630.9992,26831.69168,77835.24909,25023.03499,1217.029998,1498.020001,7710.559981,10187.32835,87535.32,12146.14,32969.8
532,10/26/2015,1191503.096,128765.3524,277614.8492,90745.68792,1799.400003,3346.970002,24890.18999,45918.76669,577333.84,67390.65,151676.94
532,11/2/2015,1009740.292,134947.0937,294623.2994,97625.09144,1414.980003,5410.44999,33422.53833,43782.04834,504705.68,69627.62,163386.99
532,11/9/2015,3249691.003,165813.3897,1034230.842,129009.3358,2451.564996,7487.270003,55028.06113,60237.52085,1348913.05,77569.31,449650.18
532,11/16/2015,2572859.864,213821.4194,715039.697,131771.7333,5954.414288,6510.953331,51330.61135,53975.66532,1071526.06,97591.7,315259.74
532,11/23/2015,5393405.896,656526.462,1516970.691,530177.0528,12450.60799,28639.47334,186137.2084,299457.801,2087146.94,260797.38,599209.79
