week,dmanum,lr_spd,lr_grp,lr_imp,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
2/24/2014,613,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2,206708.95,10888,65.2
2/24/2014,622,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1,52704.24,2749,73.1
2/24/2014,627,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1,12839.85,1367,68.1
2/24/2014,819,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3,359524.65,10385,62.3
3/3/2014,613,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7,224426.86,10035,62.7
3/3/2014,622,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2,39528.18,2392,55.2
3/3/2014,627,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77,15217.6,1525,77
3/3/2014,819,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2,378447,13705,68.2
3/10/2014,613,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9,295298.5,14435,87.9
3/10/2014,622,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3,52704.24,2937,64.3
3/10/2014,627,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3,11888.75,1170,56.3
3/10/2014,819,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8,340602.3,20158,79.8
6/23/2014,617,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3,149660.5,7417,88.3
6/23/2014,819,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3,769508.9,21641,104.3
6/30/2014,617,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1,158640.13,7469,118.1
6/30/2014,819,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9,586592.85,19842,98.9
7/7/2014,617,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8,152653.71,6559,99.8
7/7/2014,819,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4,592900.3,20192,103.4
7/14/2014,617,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3,179592.6,8304,101.3
7/14/2014,819,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3,592900.3,16679,84.3
10/13/2014,811,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3,17358,0,11.3
10/20/2014,807,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4,185345.38,0,3.4
10/20/2014,811,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2,4339.5,0,1.2
10/27/2014,659,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3,7097.34,0,8.3
10/27/2014,807,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3,97550.2,0,2.3
10/27/2014,811,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8,11282.7,0,8
11/3/2014,539,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4,5631.23,0,1.4
11/3/2014,618,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8,18142.36,0,2.8
11/3/2014,803,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4,452103.1,0,10.4
11/3/2014,807,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1,438975.9,0,20.1
11/3/2014,825,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6,36258.57,0,13.6
11/3/2014,866,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7,4487.84,0,1.7
11/10/2014,803,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7,380718.4,0,1.7
11/10/2014,807,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7,48775.1,0,1.7
11/10/2014,811,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3,10414.8,0,12.3
11/10/2014,825,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0,4028.73,0,0
11/10/2014,855,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8,11311.8,0,11.8
11/17/2014,635,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6,23863.32,0,3.6
11/17/2014,803,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7,118974.5,0,0.7
11/17/2014,804,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4,471.7,0,1.4
11/17/2014,807,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4,9755.02,0,0.4
11/17/2014,855,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8,5278.84,0,8
11/24/2014,618,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2,9071.18,0,4.2
11/24/2014,659,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7,3548.67,0,3.7
11/24/2014,803,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3,523487.8,0,2.3
11/24/2014,819,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9,12614.9,0,5.9
11/24/2014,825,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3,16114.92,0,2.3
11/24/2014,855,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3,6032.96,0,9.3
12/1/2014,518,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1,4731.86,0,11.1
12/1/2014,524,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9,9355.55,0,2.9
12/1/2014,618,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1,9071.18,0,2.1
12/1/2014,771,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10,7467.3,0,10
12/1/2014,800,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9,3636.72,0,9
12/1/2014,803,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8,118974.5,0,3.8
12/1/2014,807,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8,136570.28,0,6.8
12/1/2014,819,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6,44152.15,0,5.6
12/1/2014,825,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1,68488.41,0,12.1
12/8/2014,771,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1,7467.3,0,15.1
12/8/2014,807,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9,68285.14,0,3.9
12/8/2014,819,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5,6307.45,0,0.5
12/8/2014,825,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7,32229.84,0,1.7
12/8/2014,862,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3,51092,0,9.3
12/15/2014,800,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7,3636.72,0,3.7
12/15/2014,807,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8,48775.1,0,1.8
12/15/2014,862,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8,10218.4,0,1.8
12/22/2014,635,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5,39772.2,0,6.5
12/22/2014,811,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8,1735.8,0,1.8
12/22/2014,825,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2,4028.73,0,0.2
